TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es
Mogán,35012,2022,2022,Otros ingresos,OTROS_INGRESOS,17.6,,
Mogán,35012,2023,2023,Otros ingresos,OTROS_INGRESOS,17.8,,
Mogán,35012,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,
Mogán,35012,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,
Mogán,35012,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.9,,
Mogán,35012,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
Mogán,35012,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Mogán,35012,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,
Mogán,35012,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.5,,
Mogán,35012,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
Mogán,35012,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,
Mogán,35012,2015,2015,Pensiones,PENSIONES,14.5,,
Mogán,35012,2016,2016,Pensiones,PENSIONES,14.2,,
Mogán,35012,2017,2017,Pensiones,PENSIONES,14.2,,
Mogán,35012,2018,2018,Pensiones,PENSIONES,14.5,,
Mogán,35012,2019,2019,Pensiones,PENSIONES,14.9,,
Mogán,35012,2020,2020,Pensiones,PENSIONES,17.3,,
Mogán,35012,2021,2021,Pensiones,PENSIONES,16.9,,
Mogán,35012,2022,2022,Pensiones,PENSIONES,15.8,,
Mogán,35012,2023,2023,Pensiones,PENSIONES,15.5,,
Mogán,35012,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6,,
Mogán,35012,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9,,
Mogán,35012,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,,
Mogán,35012,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
Mogán,35012,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,,
Mogán,35012,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,19.8,,
Mogán,35012,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,14.8,,
Mogán,35012,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,
Mogán,35012,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Moya,35013,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,54.8,,
Moya,35013,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,57.1,,
Moya,35013,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,56.5,,
Moya,35013,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,57.7,,
Moya,35013,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,57.6,,
Moya,35013,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,55.2,,
Moya,35013,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,56.1,,
Moya,35013,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,56.1,,
Moya,35013,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,55.1,,
Moya,35013,2015,2015,Otros ingresos,OTROS_INGRESOS,12.3,,
Moya,35013,2016,2016,Otros ingresos,OTROS_INGRESOS,11.8,,
Moya,35013,2017,2017,Otros ingresos,OTROS_INGRESOS,13.3,,
Moya,35013,2018,2018,Otros ingresos,OTROS_INGRESOS,13.5,,
Moya,35013,2019,2019,Otros ingresos,OTROS_INGRESOS,12.6,,
Moya,35013,2020,2020,Otros ingresos,OTROS_INGRESOS,11.2,,
Moya,35013,2021,2021,Otros ingresos,OTROS_INGRESOS,12.4,,
Moya,35013,2022,2022,Otros ingresos,OTROS_INGRESOS,13.6,,
Moya,35013,2023,2023,Otros ingresos,OTROS_INGRESOS,14.7,,
Moya,35013,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,5.9,,
Moya,35013,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,5.5,,
Moya,35013,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,6,,
Moya,35013,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,5.6,,
Moya,35013,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,6,,
Moya,35013,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,6.6,,
Moya,35013,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,6.9,,
Moya,35013,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,6.7,,
Moya,35013,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,7.3,,
Moya,35013,2015,2015,Pensiones,PENSIONES,22.9,,
Moya,35013,2016,2016,Pensiones,PENSIONES,22.1,,
Moya,35013,2017,2017,Pensiones,PENSIONES,21.1,,
Moya,35013,2018,2018,Pensiones,PENSIONES,20.5,,
Moya,35013,2019,2019,Pensiones,PENSIONES,21,,
Moya,35013,2020,2020,Pensiones,PENSIONES,21.3,,
Moya,35013,2021,2021,Pensiones,PENSIONES,20.8,,
Moya,35013,2022,2022,Pensiones,PENSIONES,21,,
Moya,35013,2023,2023,Pensiones,PENSIONES,20.4,,
Moya,35013,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.1,,
Moya,35013,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
Moya,35013,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,,
Moya,35013,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,
Moya,35013,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,
Moya,35013,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.7,,
Moya,35013,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,
Moya,35013,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Moya,35013,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Las Palmas de Gran Canaria,35016,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,59.6,,
Las Palmas de Gran Canaria,35016,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,60,,
Las Palmas de Gran Canaria,35016,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,59.7,,
Las Palmas de Gran Canaria,35016,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,60.1,,
Las Palmas de Gran Canaria,35016,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,59.6,,
Las Palmas de Gran Canaria,35016,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,56.7,,
Las Palmas de Gran Canaria,35016,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.2,,
Las Palmas de Gran Canaria,35016,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,58.6,,
Las Palmas de Gran Canaria,35016,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,58.6,,
Las Palmas de Gran Canaria,35016,2015,2015,Otros ingresos,OTROS_INGRESOS,13.4,,
Las Palmas de Gran Canaria,35016,2016,2016,Otros ingresos,OTROS_INGRESOS,13.4,,
Las Palmas de Gran Canaria,35016,2017,2017,Otros ingresos,OTROS_INGRESOS,14.1,,
Las Palmas de Gran Canaria,35016,2018,2018,Otros ingresos,OTROS_INGRESOS,14.2,,
Las Palmas de Gran Canaria,35016,2019,2019,Otros ingresos,OTROS_INGRESOS,14.5,,
Las Palmas de Gran Canaria,35016,2020,2020,Otros ingresos,OTROS_INGRESOS,12.6,,
Las Palmas de Gran Canaria,35016,2021,2021,Otros ingresos,OTROS_INGRESOS,13.7,,
Las Palmas de Gran Canaria,35016,2022,2022,Otros ingresos,OTROS_INGRESOS,14.5,,
Las Palmas de Gran Canaria,35016,2023,2023,Otros ingresos,OTROS_INGRESOS,14.8,,
Las Palmas de Gran Canaria,35016,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
Las Palmas de Gran Canaria,35016,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.9,,
Las Palmas de Gran Canaria,35016,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
Las Palmas de Gran Canaria,35016,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
Las Palmas de Gran Canaria,35016,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,
Las Palmas de Gran Canaria,35016,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.7,,
Las Palmas de Gran Canaria,35016,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.9,,
Las Palmas de Gran Canaria,35016,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,5,,
Las Palmas de Gran Canaria,35016,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,5.1,,
Las Palmas de Gran Canaria,35016,2015,2015,Pensiones,PENSIONES,20.3,,
Las Palmas de Gran Canaria,35016,2016,2016,Pensiones,PENSIONES,20.2,,
Las Palmas de Gran Canaria,35016,2017,2017,Pensiones,PENSIONES,19.8,,
Las Palmas de Gran Canaria,35016,2018,2018,Pensiones,PENSIONES,19.5,,
Las Palmas de Gran Canaria,35016,2019,2019,Pensiones,PENSIONES,19.6,,
Las Palmas de Gran Canaria,35016,2020,2020,Pensiones,PENSIONES,20.9,,
Las Palmas de Gran Canaria,35016,2021,2021,Pensiones,PENSIONES,19.8,,
Las Palmas de Gran Canaria,35016,2022,2022,Pensiones,PENSIONES,19.8,,
Las Palmas de Gran Canaria,35016,2023,2023,Pensiones,PENSIONES,19.6,,
Las Palmas de Gran Canaria,35016,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3,,
Las Palmas de Gran Canaria,35016,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Las Palmas de Gran Canaria,35016,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,,
Las Palmas de Gran Canaria,35016,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,
Las Palmas de Gran Canaria,35016,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,
Las Palmas de Gran Canaria,35016,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.1,,
Las Palmas de Gran Canaria,35016,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.3,,
Las Palmas de Gran Canaria,35016,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.1,,
Las Palmas de Gran Canaria,35016,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.9,,
San Bartolomé de Tirajana,35019,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,60.5,,
San Bartolomé de Tirajana,35019,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,60.6,,
San Bartolomé de Tirajana,35019,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,60.3,,
San Bartolomé de Tirajana,35019,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,59.6,,
San Bartolomé de Tirajana,35019,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,59.4,,
San Bartolomé de Tirajana,35019,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,47.7,,
San Bartolomé de Tirajana,35019,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,49.7,,
San Bartolomé de Tirajana,35019,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,56.9,,
San Bartolomé de Tirajana,35019,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,56.2,,
San Bartolomé de Tirajana,35019,2015,2015,Otros ingresos,OTROS_INGRESOS,17.6,,
San Bartolomé de Tirajana,35019,2016,2016,Otros ingresos,OTROS_INGRESOS,18.1,,
San Bartolomé de Tirajana,35019,2017,2017,Otros ingresos,OTROS_INGRESOS,18.6,,
San Bartolomé de Tirajana,35019,2018,2018,Otros ingresos,OTROS_INGRESOS,18.8,,
San Bartolomé de Tirajana,35019,2019,2019,Otros ingresos,OTROS_INGRESOS,17.9,,
San Bartolomé de Tirajana,35019,2020,2020,Otros ingresos,OTROS_INGRESOS,14,,
San Bartolomé de Tirajana,35019,2021,2021,Otros ingresos,OTROS_INGRESOS,17.5,,
San Bartolomé de Tirajana,35019,2022,2022,Otros ingresos,OTROS_INGRESOS,18.5,,
San Bartolomé de Tirajana,35019,2023,2023,Otros ingresos,OTROS_INGRESOS,20.1,,
San Bartolomé de Tirajana,35019,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3,,
San Bartolomé de Tirajana,35019,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,
San Bartolomé de Tirajana,35019,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
San Bartolomé de Tirajana,35019,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
San Bartolomé de Tirajana,35019,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
San Bartolomé de Tirajana,35019,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.5,,
San Bartolomé de Tirajana,35019,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,
San Bartolomé de Tirajana,35019,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,
San Bartolomé de Tirajana,35019,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,
San Bartolomé de Tirajana,35019,2015,2015,Pensiones,PENSIONES,15,,
San Bartolomé de Tirajana,35019,2016,2016,Pensiones,PENSIONES,14.8,,
San Bartolomé de Tirajana,35019,2017,2017,Pensiones,PENSIONES,14.8,,
San Bartolomé de Tirajana,35019,2018,2018,Pensiones,PENSIONES,15.1,,
San Bartolomé de Tirajana,35019,2019,2019,Pensiones,PENSIONES,15.8,,
San Bartolomé de Tirajana,35019,2020,2020,Pensiones,PENSIONES,18.9,,
San Bartolomé de Tirajana,35019,2021,2021,Pensiones,PENSIONES,18.1,,
San Bartolomé de Tirajana,35019,2022,2022,Pensiones,PENSIONES,17.5,,
San Bartolomé de Tirajana,35019,2023,2023,Pensiones,PENSIONES,17.1,,
San Bartolomé de Tirajana,35019,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9,,
San Bartolomé de Tirajana,35019,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
San Bartolomé de Tirajana,35019,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,,
San Bartolomé de Tirajana,35019,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,,
San Bartolomé de Tirajana,35019,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,,
San Bartolomé de Tirajana,35019,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,15,,
San Bartolomé de Tirajana,35019,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.2,,
San Bartolomé de Tirajana,35019,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,
San Bartolomé de Tirajana,35019,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,,
La Aldea de San Nicolás,35020,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,51.1,,
La Aldea de San Nicolás,35020,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,52.7,,
La Aldea de San Nicolás,35020,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,53.3,,
La Aldea de San Nicolás,35020,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,53.9,,
La Aldea de San Nicolás,35020,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,53.1,,
La Aldea de San Nicolás,35020,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,49.8,,
La Aldea de San Nicolás,35020,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,51,,
La Aldea de San Nicolás,35020,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,53,,
La Aldea de San Nicolás,35020,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,52.4,,
La Aldea de San Nicolás,35020,2015,2015,Otros ingresos,OTROS_INGRESOS,9.1,,
La Aldea de San Nicolás,35020,2016,2016,Otros ingresos,OTROS_INGRESOS,8.9,,
La Aldea de San Nicolás,35020,2017,2017,Otros ingresos,OTROS_INGRESOS,9.5,,
La Aldea de San Nicolás,35020,2018,2018,Otros ingresos,OTROS_INGRESOS,9.9,,
La Aldea de San Nicolás,35020,2019,2019,Otros ingresos,OTROS_INGRESOS,10.2,,
La Aldea de San Nicolás,35020,2020,2020,Otros ingresos,OTROS_INGRESOS,8.1,,
La Aldea de San Nicolás,35020,2021,2021,Otros ingresos,OTROS_INGRESOS,9.1,,
La Aldea de San Nicolás,35020,2022,2022,Otros ingresos,OTROS_INGRESOS,10.8,,
La Aldea de San Nicolás,35020,2023,2023,Otros ingresos,OTROS_INGRESOS,11.5,,
La Aldea de San Nicolás,35020,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,6.6,,
La Aldea de San Nicolás,35020,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,6.1,,
La Aldea de San Nicolás,35020,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,6.5,,
La Aldea de San Nicolás,35020,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,6.6,,
La Aldea de San Nicolás,35020,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,6.9,,
La Aldea de San Nicolás,35020,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,7.7,,
La Aldea de San Nicolás,35020,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,7.9,,
La Aldea de San Nicolás,35020,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,7.4,,
La Aldea de San Nicolás,35020,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,7.8,,
La Aldea de San Nicolás,35020,2015,2015,Pensiones,PENSIONES,26.2,,
La Aldea de San Nicolás,35020,2016,2016,Pensiones,PENSIONES,25.9,,
La Aldea de San Nicolás,35020,2017,2017,Pensiones,PENSIONES,24.9,,
La Aldea de San Nicolás,35020,2018,2018,Pensiones,PENSIONES,24.2,,
La Aldea de San Nicolás,35020,2019,2019,Pensiones,PENSIONES,24.3,,
La Aldea de San Nicolás,35020,2020,2020,Pensiones,PENSIONES,25.2,,
La Aldea de San Nicolás,35020,2021,2021,Pensiones,PENSIONES,24.8,,
La Aldea de San Nicolás,35020,2022,2022,Pensiones,PENSIONES,24.3,,
La Aldea de San Nicolás,35020,2023,2023,Pensiones,PENSIONES,23.9,,
La Aldea de San Nicolás,35020,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.1,,
La Aldea de San Nicolás,35020,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.5,,
La Aldea de San Nicolás,35020,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6,,
La Aldea de San Nicolás,35020,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.4,,
La Aldea de San Nicolás,35020,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.5,,
La Aldea de San Nicolás,35020,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,9.2,,
La Aldea de San Nicolás,35020,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.2,,
La Aldea de San Nicolás,35020,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6,,
La Aldea de San Nicolás,35020,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.5,,
Santa Brígida,35021,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,58.9,,
Santa Brígida,35021,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,56.4,,
Santa Brígida,35021,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,55.8,,
Santa Brígida,35021,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,55.5,,
Santa Brígida,35021,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,54.8,,
Santa Brígida,35021,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,54.3,,
Santa Brígida,35021,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,56.3,,
Santa Brígida,35021,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,54.7,,
Santa Brígida,35021,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,54.6,,
Santa Brígida,35021,2015,2015,Otros ingresos,OTROS_INGRESOS,20.9,,
Santa Brígida,35021,2016,2016,Otros ingresos,OTROS_INGRESOS,23.9,,
Santa Brígida,35021,2017,2017,Otros ingresos,OTROS_INGRESOS,24.1,,
Santa Brígida,35021,2018,2018,Otros ingresos,OTROS_INGRESOS,23.6,,
Santa Brígida,35021,2019,2019,Otros ingresos,OTROS_INGRESOS,25.2,,
Santa Brígida,35021,2020,2020,Otros ingresos,OTROS_INGRESOS,21.3,,
Santa Brígida,35021,2021,2021,Otros ingresos,OTROS_INGRESOS,21.2,,
Santa Brígida,35021,2022,2022,Otros ingresos,OTROS_INGRESOS,24.2,,
Santa Brígida,35021,2023,2023,Otros ingresos,OTROS_INGRESOS,24,,
Santa Brígida,35021,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,
Santa Brígida,35021,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,
Santa Brígida,35021,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.9,,
Santa Brígida,35021,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,
Santa Brígida,35021,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.9,,
Santa Brígida,35021,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Santa Brígida,35021,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Santa Brígida,35021,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Santa Brígida,35021,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,
Santa Brígida,35021,2015,2015,Pensiones,PENSIONES,15.6,,
Santa Brígida,35021,2016,2016,Pensiones,PENSIONES,15.2,,
Santa Brígida,35021,2017,2017,Pensiones,PENSIONES,15.7,,
Santa Brígida,35021,2018,2018,Pensiones,PENSIONES,16.8,,
Santa Brígida,35021,2019,2019,Pensiones,PENSIONES,15.8,,
Santa Brígida,35021,2020,2020,Pensiones,PENSIONES,17.5,,
Santa Brígida,35021,2021,2021,Pensiones,PENSIONES,16.6,,
Santa Brígida,35021,2022,2022,Pensiones,PENSIONES,16.2,,
Santa Brígida,35021,2023,2023,Pensiones,PENSIONES,16.3,,
Santa Brígida,35021,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.9,,
Santa Brígida,35021,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.7,,
Santa Brígida,35021,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.5,,
Santa Brígida,35021,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.3,,
Santa Brígida,35021,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.4,,
Santa Brígida,35021,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
Santa Brígida,35021,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,,
Santa Brígida,35021,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.4,,
Santa Brígida,35021,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.3,,
Santa Lucía de Tirajana,35022,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,67,,
Santa Lucía de Tirajana,35022,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,68.3,,
Santa Lucía de Tirajana,35022,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,68.6,,
Santa Lucía de Tirajana,35022,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,68.6,,
Santa Lucía de Tirajana,35022,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,67.8,,
Santa Lucía de Tirajana,35022,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,55.8,,
Santa Lucía de Tirajana,35022,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,59.4,,
Santa Lucía de Tirajana,35022,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,66.7,,
Santa Lucía de Tirajana,35022,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,67.2,,
Santa Lucía de Tirajana,35022,2015,2015,Otros ingresos,OTROS_INGRESOS,9.5,,
Santa Lucía de Tirajana,35022,2016,2016,Otros ingresos,OTROS_INGRESOS,9.7,,
Santa Lucía de Tirajana,35022,2017,2017,Otros ingresos,OTROS_INGRESOS,9.8,,
Santa Lucía de Tirajana,35022,2018,2018,Otros ingresos,OTROS_INGRESOS,9.9,,
Santa Lucía de Tirajana,35022,2019,2019,Otros ingresos,OTROS_INGRESOS,10,,
Santa Lucía de Tirajana,35022,2020,2020,Otros ingresos,OTROS_INGRESOS,8.6,,
Santa Lucía de Tirajana,35022,2021,2021,Otros ingresos,OTROS_INGRESOS,10,,
Santa Lucía de Tirajana,35022,2022,2022,Otros ingresos,OTROS_INGRESOS,10.3,,
Santa Lucía de Tirajana,35022,2023,2023,Otros ingresos,OTROS_INGRESOS,9.9,,
Santa Lucía de Tirajana,35022,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,4,,
Santa Lucía de Tirajana,35022,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
Santa Lucía de Tirajana,35022,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.5,,
Santa Lucía de Tirajana,35022,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.6,,
Santa Lucía de Tirajana,35022,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.8,,
Santa Lucía de Tirajana,35022,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,5.7,,
Santa Lucía de Tirajana,35022,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,6.2,,
Santa Lucía de Tirajana,35022,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,5.9,,
Santa Lucía de Tirajana,35022,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,6.2,,
Santa Lucía de Tirajana,35022,2015,2015,Pensiones,PENSIONES,13.5,,
Santa Lucía de Tirajana,35022,2016,2016,Pensiones,PENSIONES,12.9,,
Santa Lucía de Tirajana,35022,2017,2017,Pensiones,PENSIONES,12.6,,
Santa Lucía de Tirajana,35022,2018,2018,Pensiones,PENSIONES,12.4,,
Santa Lucía de Tirajana,35022,2019,2019,Pensiones,PENSIONES,12.7,,
Santa Lucía de Tirajana,35022,2020,2020,Pensiones,PENSIONES,14.1,,
Santa Lucía de Tirajana,35022,2021,2021,Pensiones,PENSIONES,14,,
Santa Lucía de Tirajana,35022,2022,2022,Pensiones,PENSIONES,13.5,,
Santa Lucía de Tirajana,35022,2023,2023,Pensiones,PENSIONES,13.5,,
Santa Lucía de Tirajana,35022,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.9,,
Santa Lucía de Tirajana,35022,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5,,
